#N. Registro,Fecha Reg.,Tipo,Tercero,Importe,IVA,Descripción
2017002254.0,2017-02-10,ADO1,ENTIDAD URBANISTICA DE CONSERVACION CIUDAD DE LA INNOVACION ,464.22,0.0,CUOTA 3 CUATRIMESTRE 2016 MANT CIUDAD INNOVACION 10.3 EP10
2017002255.0,2017-02-16,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,124.91,0.0,REFACTURACION ELECTRIDIDAD CENTRO 0-3 AÑOS 14/01-14/02
2017002256.0,2017-02-16,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,88.62,0.0,REFACTURACION ELECTRICIDAD CENTRO 0-3 AÑOS 15/12/-14/01
2017002257.0,2017-02-16,ADO1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,110.22,0.0,REFACTURACION ELECT CENTRO 0-3 AÑOS 14/11-15/12
2017002258.0,2017-02-08,ADO1,TELETAXI SAN FERMIN  ,234.0,0.0,SERVICIOS TAXI ENERO 2017 BASOSTAIN
2017002259.0,2017-02-09,O1,ORONA S. COOP  ,399.3,0.0,CONTRATO MANTENIMIENTO ASCENSOR CP LIZARRAGA  01/17 -03/17
2017002260.0,2017-02-09,O1,ORONA S. COOP  ,337.59,0.0,MANTENIMIENTO ASCENSOR CP URIZ PI 01/17 -03/17
2017002261.0,2017-02-09,O1,ORONA S. COOP  ,980.1,0.0,MANTENIMIENTO 2 ASCENSORES+PUERTA AUTOMATICA  AYTO 1 TRIMESTRE
2017002262.0,2017-02-22,O1,ANDACELAY S.L.  ,22362.58,0.0,LIMPIEZA EDIFICIOS MUNICIPALES ENERO
2017002263.0,2017-02-10,O1,EXTINIRUÑA S.L.  ,935.91,0.0,CUOTA 1 TRIMESTRE EXTINTORES Y ALARMAS
2017002268.0,2017-02-23,ADO1,RENFE  ,179.2,0.0,VIAJE A GIRONA ETXEBERRIA Y ORDUÑA 01 Y 02/03/2017 HERMANAS URIZ
2017002269.0,2017-02-16,ADO1,HISPANOFIL  ,34.58,0.0,MINUTERO AUTOMATICO LUZ APARCAMIENTO AYTO
2017002270.0,2017-02-16,ADO1,HISPANOFIL  ,112.11,0.0,200 BRIDA +100 TACO+2 INTERRUPTOR PUERTA CENTRO MEDICO
2017002271.0,2017-02-16,ADO1,HISPANOFIL  ,225.74,0.0,CABLEADO INSTALACION IMPRESORA AYTO (PASILLO ALCALDIA)
2017002272.0,2017-02-20,ADO1,HUMICLIMA NORTE S.A.  ,472.5,99.23,MANTENIMIENTO CALEFACCION BAR PISCINAS
2017002273.0,2017-02-16,ADO1,PROYECTO LUZ  ,118.37,0.0,10 LAMPARAS GUARDERIA+LAMPARA MAQUESINA IBIRICU
2017002274.0,2017-02-20,ADO1,TALLERES CR  ,293.81,0.0,FORD TRANSIT SSB DIAGNOSIS AIRBAG+TERMINALES
2017002275.0,2017-02-06,ADO1,TALLERES CR  ,348.63,0.0,FORD TRANSIT SSB CAMBIO CINTURON SEGURIDAD
2017003213.0,2017-02-28,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,195.44,0.0,2 TONER NEGRO ESC MUSICA
2017003214.0,2017-02-27,O1,CLEN COLLEGE  ,2475.0,0.0,"66 HORAS CLASES INGLES A 37,5€ FEBRERO                                                                                  "
2017003215.0,2017-02-21,ADO1,IBERDROLA CLIENTES S.A.U.  ,128.59,0.0,ALTA LUZ CARNAVAL EGUES-IBIRICU
2017003216.0,2017-02-27,ADO1,GAMAPROFES  ,221.97,0.0,FOTOGRAFIA GALA DEL DEPORTE
2017003217.0,2017-02-27,ADO1,VIALINE GESTION SL  ,694.45,0.0,GESTION MULTAS EJECUTIVA ENERO
2017003218.0,2017-02-27,ADO1,VIALINE GESTION SL  ,8742.25,0.0,GESTION SANCIONES ENERO
2017003219.0,2017-02-27,ADO1,VIALINE GESTION SL  ,282.34,0.0,GESTION COBROS EJECUTIVA ENERO
2017003221.0,2017-02-24,ADO1,MUY ILUSTRE COLEGIO DE ABOGADOS DE PAMPL  ,30.0,0.0,TASA CALCULO MINUTA COSTAS PROC.240/2017 CON GOB.NAVARRA
2017003222.0,2017-02-27,O1,ANALISIS DE LOS CUERPOS EN MOVIMIENTO  ,227.5,0.0,"6,5 HORAS CLASE DANZA EUSKERA A 35€ FEBRERO                                                                             "
2017003223.0,2017-02-28,ADO1,"GRAFICAS VASCONIA, S.A.  ",807.68,0.0,8500 FOLLETOS+100 CARTELES CAMPAÑA 8 MARZO
2017003224.0,2017-02-18,ADO1,GIL ESPINOSA Mª PILAR,224.9,0.0,SERVICIOS PODOLOGIA FEBRERO
2017003225.0,2017-02-24,ADO1,CAJA RURAL DE NAVARRA S.C.CT.  ,600.0,0.0,TARIFA PLANA 2017 COMISIONES DOMIC.Y DEV. RECIBOS IMPTOS
2017003226.0,2017-02-23,ADO1,LA FERTILIDAD DE LA TIERRA EDICIONES  ,16.0,0.0,SUSCRIPCION REVISTA FERTILIDAD DE LA TIERRA Nº 68-71
2017003227.0,2017-02-28,ADO1,HUARTE GRAFICA S.A.L.  ,227.48,0.0,500 CARPETAS REGISTRO CIVIL+15 CARTELES TEATRO CAMPAÑA 8 MARZO
2017003290.0,2017-02-28,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,60.48,0.0,30 PAQUETES BOLSAS NEGRAS
2017003291.0,2017-02-20,ADO1,ALDAZ ECHARRI S.A.  ,40.11,0.0,39 KG CORRUGADO 8 MM
2017003292.0,2017-03-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,85.03,0.0,2 TICKETS COMBUSTIBLE JARDINES FEBRERO
2017003293.0,2017-02-28,ADO1,CORDOBA CUESTA IÑIGO,76.59,0.0,LIMPIAR Y LOCALIZAR FUGA NISSAN JARDINES
2017003294.0,2017-03-01,ADO1,FERNANDEZ BEAUMONT FELIPE (ALFEFLOR),1593.57,0.0,60 ECOTRAVIESAS PINO PARA HUERTA CP URIZ PI
2017003295.0,2017-02-23,ADO1,HIDRO SOLAR  ,162.91,0.0,9 BIDONES 20 LT HIPOCLORITO SODICO
2017003296.0,2017-02-24,ADO1,"DINAFAX, S.L.  ",66.04,0.0,6.064  COPIAS BN IMPRESORA PLANTA 1 (FIN 425112) 02/02 A 23/02
2017003297.0,2017-03-01,ADO1,WOLTERS KLUWER ESPAÑA S.A. ( LA LEY)  ,2302.56,0.0,SUSCRIPCION CONSULTOR AYTOS 2017
2017003298.0,2017-03-01,O1,ASESORIA LABORAL RUIZ,1165.23,0.0,ASESORIA GESTION LABORAL Y SEGURIDAD SOCIAL FEBRERO
2017003377.0,2017-02-22,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),242.0,0.0,MANTENIMIENTO COPIADORA OAC 2017
2017003378.0,2017-02-22,ADO1,COMERCIAL MAQUELSA PAMPLONA 2008 S.L  (MAQUELSA),41.65,0.0,4303 COPIAS IMPRESORA OAC 25/11-26/01 (ULTIMO A4 254.441)
2017003379.0,2017-02-28,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,375.1,0.0,2 MONITORES: A. ABAURREA Y A. FUERTES
2017003380.0,2017-03-03,ADO1,PAPELERA DEL ARGA SA  ,344.85,0.0,125 PAQUETES DE 500 HOJAS PAPEL AYTO
2017003381.0,2017-03-03,ADO1,IRIARTE ALONSO JORGE,290.4,0.0,8 MUPIS PROGRAMA ITINERANTE INFANTIL
2017003382.0,2017-03-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,472.86,0.0,10 TICKETS COMBUSTIBLE PM FEBRERO
2017003383.0,2017-03-01,ADO1,NAVENDI  ,119.85,0.0,10 CAMISETAS INTERIOR +3 BOLSOS+1 PANTALON LLUVIA POL.MUNIC
2017003384.0,2017-03-02,ADO1,"GRUAS ABAYA, S.L.  ",175.11,0.0,RETIRADA 2 VEHICULOS FEBRERO
2017003385.0,2017-03-01,ADO1,SOCIEDAD COOPERATIVA CEREALISTA DE URROZ VILLA ,190.68,0.0,5 TICKETS COMBUSTIBLE SM FEBRERO
2017003386.0,2017-03-01,ADO1,HISPANOFIL  ,408.21,0.0,8 LUMINARIAS ESCUELA MUSICA
2017003387.0,2017-03-01,ADO1,HISPANOFIL  ,49.21,0.0,4 CLAVIJAS+4 BASES+3 LATIGUILLOS NAVE SM
2017003388.0,2017-03-01,ADO1,"SIGNOS VIALES, S.L.  ",423.02,0.0,16 SEÑALES TRIANGULARES
2017003389.0,2017-03-06,ADO1,HIERROS Y SUMINISTROS LANDABEN S.L.  ,107.74,0.0,11 TUBOS HIERRO ARMARIOS HUECO ESCALERA CP HERMANAS URIZ
2017003390.0,2017-02-20,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,101.04,0.0,50 PAQ BOLSAS BASURA+GUANTES LATEX CP URIZ
2017003391.0,2017-02-13,ADO1,IRIGUIBEL DISTRIBUCIONES S.L.  ,62.32,0.0,50 PAQ BOLSAS BASURA CP URIZ PI
2017003392.0,2017-03-03,ADO1,ALVECON S.L.  ,1306.8,0.0,1 HORMIGONERA MONOFASICA
2017003393.0,2017-03-01,ADO1,FIDELIS FACTU SOCIEDAD COOPERATIVA  ,169.4,0.0,RECUPERAR FICHEROS ORDENADOR ZUBELDIA
2017003394.0,2017-03-03,ADO1,ARIARTE TROFEOS  ,290.4,0.0,6 TROFEOS GALA DEPORTE
2017003395.0,2017-03-01,ADO1,HUARTE GRAFICA S.A.L.  ,280.72,0.0,50 CARTELES+3000 PROGRAMA ITINERANTE INFANTIL
2017003396.0,2017-03-02,O1,TITOS ARREDONDO ISABEL,700.0,0.0,20 HORAS CLASE FRANCES B1 Y B1+ FEBRERO A 35€
2017003398.0,2017-03-03,ADO1,"DINAFAX, S.L.  ",65.84,0.0,6.045  COPIAS BN IMPRESORA PLANTA 1 (FIN 431157) 23/02 A 28/02
2017003399.0,2017-03-02,ADO1,ELKARKIDE  ,402.42,0.0,BUZONEO 8000 FOLLETOS Y COLOCAR 105 CARTELES CAMPAÑA 8M
2017003400.0,2017-03-03,ADO1,MAINATE SA  ,14.11,0.0,PIE 90 ESCALERA
2017003401.0,2017-03-02,ADO1,DENDA BRICOLAJE S.L.  ,521.56,0.0,36 TARIMAS LAGO SARRIGUREN
2017003402.0,2017-03-02,ADO1,ARRE MOTOR S.A.  ,80.71,0.0,ESPEJO LUNETA+TAPA DEPOSITO NISSAN JARDINES
2017003413.0,2017-02-27,O1,PAUMA SL  ,35067.91,0.0,SERVICIO CAF FEBRERO
2017003414.0,2017-03-02,ADO1,LAVANDERIA BLANCO  ,175.17,0.0,SERVICIO LAVANDERIA JARDINES FEBRERO
2017003415.0,2017-03-02,O1,ADAXKA S.L.  ,1394.53,0.0,ASISTENCIA TECNICA HUERTOS URBANOS FEBRERO
2017003418.0,2017-03-06,ADO1,VIZCAY HNOS. S.A.  ,68.12,0.0,CEMENTO JARDINES+CEMENTO PASOS ERRIPAGAÑA Y SARRIGUREN
2017003419.0,2017-02-27,ADO1,PAUMA SL  ,484.0,0.0,SERVICIO ENVEJECIMIENTO ACTIVO FEBRERO
2017003424.0,2017-03-06,ADO1,HOTEL HISTORIC  ,114.86,0.0,ESTANCIA GIRONA ETXEBERRIA Y ORDUÑA 01/03/2017 HERMANAS URIZ
2017003425.0,2017-03-03,ADO1,"ARTE VERDE NAVARRA, S.L  ",300.08,0.0,6 HORAS CAMION GRUA RETIRADA CHOPO CAIDO OLAZ
2017003426.0,2017-02-27,O1,PAUMA SL  ,181.5,0.0,"SERVICIO GUARDERIA PARA TALLER DE DESARROLLO PERSONAL 6, 13 Y 20 FEB                                                    "
2017003434.0,2017-02-22,ADO1,CANON COPIADORAS DE NAVARRA S.L.  ,240.55,0.0,10068 COPIAS (3036 COLOR INC 600 INSCRIP0-3)(FIN 366744-4020-178463-11735) INCLUYE 600 A4 COLOR CAMPAÑA PREMATRICULACION
2017003435.0,2017-02-20,ADO1,GARCIA ERRO MIGUEL ANGEL,1372.77,0.0,84 BANDEJAS BANCO ALIMENTOS+PILAS PUERTA AYTO+LIMPIASALPICADEROS
2017003436.0,2017-03-01,ADO1,FERRETERIA BERRIAINZ  ,762.63,0.0,VIBRADOR HORMIGONERA+ESCOBILLA WC C SALUD+MANILLA CAF
2017003438.0,2017-03-06,ADO1,"ZUAZU 2001, S.L. (CARNICERIAS ZUAZU) ",499.93,0.0,220 KG POLLO LIMPIO CESTA BASICA
2017003439.0,2017-03-01,ADO1,CAMERA TRADE SLU  ,300.0,0.0,1 VALE PREMIO CONCURSO FOTOGRAFIA NAVIDAD
2017003440.0,2017-03-03,ADO1,TERRAZOS RUIZ  ,1632.48,0.0,184 MT2 DE BALDOSAS PASOS ELEVADOS SARRIGUREN Y ERRIPAGAÑA
2017003441.0,2017-03-03,ADO1,INCHAURRONDO ARZADUN ITZIAR,387.97,0.0,TRADUCCION EXPOSICION HNAS URIZ
2017003557.0,2017-02-24,O1,LARUMBE PASCUAL ENEKO,332.75,0.0,MANTENIMIENTO VIDEOVIGILANCIA 15/11/16-15/02/17
2017003558.0,2017-03-03,ADO1,JUNTA DE COMPENSACION UE 1 PSIS SALESIANOS ,873.62,0.0,JUNTA COMPENSACION PSIS SALESIANOS
2017003559.0,2017-02-20,O1,NAVARRA DE SUELO Y VIVIENDA S.A.  ,5063.04,0.0,CONSUMO AGUA 4310 MT+COSTE FIJO TRIM. PARA LAGO
2017003560.0,2017-01-30,ADO1,PAUMA SL  ,484.0,0.0,SERVICIO ENVEJECIMIENTO ACTIVO ENERO
2017003561.0,2017-03-04,ADO1,CORREOS Y TELEGRAFOS  ,5574.76,0.0,Sº CORREOS FEBRERO 507 CARTAS CAMPAÑA MAT ESC PUBL(INCLUYE VIALINE)+507 CARTAS CAMPAÑA MAT ESC PUBL
2017003564.0,2017-02-26,ADO1,SALTOKI SUMINISTROS ELECTRICOS SL  ,89.54,0.0,1 PULSADOR LUZ ESPARCIMIENTO CANINO EGUES
2017003569.0,2017-02-28,ADO1,MEDIA MARKT CORDOVILLA,763.99,0.0,1 ALTAVOZ+2 HI-FI MICRO CADENA ESC MUSICA
2017003574.0,2017-03-07,ADO1,GRUAS SOLUCION S.L.  ,302.5,0.0,RETIRADA FURGON 10/02
2017003581.0,2017-03-01,ADO1,SANCHEZ INCHAUSTI FERNANDO,469.59,0.0,1 PIZARRA EDUC ADULTOS+100 AZ+100 BOLIS+5 TALONARIOS+20 CORRECTOR
2017003586.0,2017-02-24,ADO1,LARUMBE PASCUAL ENEKO,108.9,0.0,SUSTITUIR ALIMENTADOR VIDEOVIGILANCIA REINO NAVARRA
2017003591.0,2017-03-08,ADO1,ASPA ASESORIA DE PROYECTOS AMBIENTALES Y SOCIALES  ,1372.0,0.0,CURSO J. YOLDI INTRODUCCION AL FOTOTRAMPEO EN MADRID 13 Y 14 FEB
2017003598.0,2017-02-24,O1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,1601.13,0.0,ALQUILER LOCAL CENTRO 0-3 EGUES II ENERO
2017003599.0,2017-02-24,O1,CONSTRUCCIONES JUAN BAUTISTA FLORES S.A.  ,1601.13,0.0,ALQUILER LOCAL CENTRO 0-3 EGUES II FEBRERO
2017003600.0,2017-03-07,O1,SUMUN EQUIPAMIENTOS  ,7062.77,0.0,13 CHALECOS ANTIBALAS POLICIA
2017003601.0,2017-03-07,ADO1,SUMUN EQUIPAMIENTOS  ,403.89,0.0,20 GALONES BRAZO INSPECTOR+6 CINTURON+17 CINTA BALIZAMIENTO
2017003602.0,2017-03-07,ADO1,SUMUN EQUIPAMIENTOS  ,503.63,0.0,12 SILBATOS+10 CONDECORACIONES POLICIA LOCAL
2017003603.0,2017-03-07,ADO1,SUMUN EQUIPAMIENTOS  ,657.03,0.0,12 BRAGA POLAR+20 CINTA BALIZAMIENTO POLICIA
2017003604.0,2017-03-07,ADO1,SUMUN EQUIPAMIENTOS  ,369.47,0.0,4 CARTERAS PLACA+55 CALCETINES PM
2017003605.0,2017-03-08,ADO1,MANCOMUNIDAD DE LA COMARCA DE PAMPLONA  ,68074.15,0.0,1 TRIMESTRE CUOTA TRANSPORTE COMARCAL
2017003607.0,2017-03-06,ADO1,EQUISOAIN GORRIZ JESUS,573.0,0.0,CIERRE FORESTAL BALSA ELIA
2017003608.0,2017-03-06,ADO1,"CERRAJERIA SUKOT, S.L.  ",3.99,0.0,2 LLAVES HUERTAS
2017003609.0,2017-03-06,ADO1,"CERRAJERIA SUKOT, S.L.  ",36.3,0.0,MANDO PUERTA NAVE JARDINES
2017003610.0,2017-03-06,ADO1,VALENZUELA HNOS.  ,52.08,0.0,1 DIA ALQUILER MOTOSIERRA CORTAR CHOPOS OLAZ+1PALITA TRANSPLANTADORA
2017003611.0,2017-03-03,ADO1,SICAL  ,198.44,0.0,2 LATERALES ACERO BARREDORA
2017003612.0,2017-03-07,ADO1,IRAOLA-ARTETA S.L.  ,163.32,0.0,"1,5 HORAS CARGA AGUA Y DESATASCAR FUENTE SAGASETA                                                                       "
2017003613.0,2017-03-06,ADO1,ARRIZABAL ELKARTEA S.L.  ,332.75,0.0,2 PLACAS LATERAL BARREDORA
2017003615.0,2017-03-06,ADO1,REGENAUTO EQUIPOS Y SERVICIOS S.L.  ,4.84,0.0,COMPROBADOR DE TENSION
2017003616.0,2017-03-06,ADO1,IRUÑA CONTENEDORES  ,491.7,0.0,TRANSPORTE CONTENEDORES FEBRERO
2017003626.0,2017-03-06,ADO1,ACUMULADORES NAVARRA SL  ,46.62,0.0,ACEITE TERRANO II SM
2017003628.0,2017-03-03,O1,"SERVICIOS NAVARRA DE MANTENIMIENTO, S.L (SERNAMAN) ",2843.5,0.0,1º TRIMESTRE MANTENIMIENTO CLIMATIZACION EDIFICIOS MUNICIPALES
2017003630.0,2017-02-13,ADO1,SALTOKI SUMINISTROS ELECTRICOS SL  ,359.37,0.0,MATERIAL ELECTRICO PUESTO M ERASO+PULSADOR Y TEMPORIZADOR PISTA POLIDEPORTIVO
2017003631.0,2017-03-08,ADO1,"CONFEIRUÑA, S.L.  ",68.9,0.0,1 BOTAS SM+1 ZAPATOS CONSERJE
2017003632.0,2017-03-07,ADO1,UNZUE E HIJOS S.L.  ,1203.54,0.0,1 MOTOSIERRA
2017003633.0,2017-03-07,O1,URBASER SA  ,3890.15,0.0,LABORES MANTENIMIENTO ZONAS VERDES FEBRERO
2017003634.0,2017-03-07,ADO1,UNZUE E HIJOS S.L.  ,228.63,0.0,REPARACION MOTOSIERRA
2017003635.0,2017-03-08,ADO1,ELECTRICIDAD KESMA S.L.  ,169.4,0.0,REPARACION AVERIA BOMBA EN PINTXATE PINCHADA
2017003636.0,2017-03-08,ADO1,URKOITIK  ,302.02,0.0,2 COLECTORES BOMBA RIEGO
2017003649.0,2017-02-21,O1,ORONA S. COOP  ,15725.16,0.0,NUEVA PUERTA AUTOMATICA AYTO+2 PUERTAS AUTOMATICAS CONSULTORIO MEDICO
2017003914.0,2017-03-01,ADO1,VODAFONE ONO S.A.  ,57.79,0.0,SERVICIO ROUTER+PREMIUN 4MBPS BIBLIOTECA FEBRERO
2017003915.0,2017-03-09,ADO1,KALAKA KOMUNIKAZIO PAREKIDEA  ,54.81,0.0,DISEÑO DE CAMPAÑA 8 MARZO
2017003916.0,2017-03-10,ADO1,FERRETERIA IRIGARAY  ,45.8,0.0,1 BOTA PESCADOR PARA ENTRAR EN LAGO
2017003917.0,2017-02-28,ADO1,"CONSULTORIA NAVARRA DE TELECOMUNICACIONE S, S.L. CONATEL",106.06,0.0,CONEXION CABLEADO DESPACHO MARIAJE ERASO
2017003918.0,2017-02-28,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,36.06,0.0,4 CARTUCHOS NEGRO ESC MUSICA
2017003919.0,2017-02-28,ADO1,ASOC. NAVARRA INFORMATICA MUNICIPAL S.A  ,24.2,0.0,2 CARTUCHOS NEGRO SSB
2017003921.0,2017-03-07,ADO1,"GESTION AMBIENTAL DE NAVARRA, S.A.U.  ",363.0,0.0,1 INFORME LICENCIA CLUB PIRAGUISMO PAMPLONA
2017003922.0,2017-03-01,ADO1,REPRONET  ,48.28,0.0,ESCANER DE PLANOS ANTIGUO AYTO
2017003923.0,2017-03-13,ADO1,MEDIA MARKT CORDOVILLA,149.0,0.0,MANOS LIBRES PARA VEHICULO SM
2017003926.0,2017-03-07,ADO1,TEATRO KOLLINS CLOWN  ,1150.0,0.0,2 SESIONES TEATRO PROGRAMA ITINERANTE INFANTIL 5 MARZO
2017003927.0,2017-03-10,ADO1,ASOCIACION DE BATUKADA DEL VALLE DE EGUE LA FARRUKA ,250.0,0.0,ACTUACION BATUKADA CABALGATA
2017003928.0,2017-03-05,O1,ADNOT  KARINE,673.75,0.0,"19,2 HORAS CLASE FRANCES A1 Y A2 FEBRERO                                                                                "
2017003939.0,2017-03-11,ADO1,GIL ESPINOSA Mª PILAR,224.9,0.0,SERVICIOS PODOLOGIA MARZO
2017003941.0,2017-02-10,ADO1,LA MANDUCA DE GORRAIZ  ,23.69,0.0,30 CAJAS DE PAÑUELOS CESTA BASICA
2017003942.0,2017-03-10,ADO1,LA MANDUCA DE GORRAIZ  ,70.89,0.0,12 PAQUETES PAÑALES CESTA BASICA
2017003943.0,2017-03-10,ADO1,"TRANSPORTES LIZARRALDEA, S.L.  ",189.52,0.0,TRANSPORTE ALIMENTOS CESTA BASICA
2017004020.0,2017-03-14,ADO1,TCS SUMINISTROS  ,262.06,0.0,2 CASCOS DE PROTECCION PM
2017004021.0,2017-03-08,ADO1,RICOH ESPAÑA SLU  ,557.02,0.0,COPIAS 8242COLOR Y 5712B/N POLICIA Y 1386 COPIAS PASILLO 1º 01/12/16-28/02/17 (FINAL 5714-8244-1388)
2017004022.0,2017-03-14,O1,SANTA & COLE  ,4849.68,0.0,3 APARCABICIS EN ZONA ERRIPAGAÑA
2017004023.0,2017-03-06,ADO1,"REGENAUTO, S.A.  ",147.16,0.0,1 BATERIA JARDINES+FILTRO Y ACEITE SM+LAMPARA BARREDORA
2017004024.0,2017-03-13,ADO1,IKER ECHARRI PORTABALES Y OTRA C.B.  ,330.0,0.0,CUENTACUENTOS CARNAVAL LUDOTECA
2017004025.0,2017-03-13,ADO1,ARRE MOTOR S.A.  ,2170.51,0.0,CABSTAR 5997BGC DESMONTAR Y MONTAR EJE+PIVOTE+JUEGO PASTILLAS+BUJE HUSILLO+ROTOR FRENO+CASQUILLO
2017004026.0,2017-03-14,ADO1,CONCEJO DE EGÜES  ,308.71,0.0,GASTO LUZ SALA MULTIUSOS EGUES PARA ACTIVIDADES DEPORTIVAS
2017004027.0,2017-03-15,ADO1,ADOS TEATROA S.L.  ,2999.7,0.0,TEATRO EL CHICO DE LAS ZAPATILLAS ROJAS 11/03
2017004028.0,2017-03-15,ADO1,MANTEROLA  ,709.9,0.0,CATERING ESCUELA MUSICA CONCIERTO INTERCAMBIO EN CP 25/02
2017004029.0,2017-03-15,ADO1,TAURO MOTOR CAR SL  ,9.99,0.0,TESTIGO DE AVERIA DEL MOTOR TOYOTA PM
2017004053.0,2017-03-16,ADO1,IRRIEN LAGUNAK S.L.  ,54.0,0.0,SUSCRIPCION ANUAL REVISTA IRRIEN LAGUNAK CP URIZ
2017004054.0,2017-03-16,ADO1,IRRIEN LAGUNAK S.L.  ,162.0,0.0,SUSCRIPCION ANUAL 3 EJEMPLARES DE REVISTA IRRIEN LAGUNAK CP LIZARRAGA
2017004055.0,2017-03-14,O1,EURO,297.0,0.0,1 TRIMESTRE MANTENIMIENTO 20 RECOGEDORES HIGIENICOS
2017004056.0,2017-03-14,ADO1,REVISIONES DE NAVARRA S.A.  ,37.05,0.0,ITV MITSUBISHI L200 SM
2017004057.0,2017-03-15,ADO1,JUGUETES EREGUI S.L.  ,200.96,0.0,1 SCOOTER+1 COCHE MUÑECAS+2 COCHECITO+1 TABLERO BASKET
2017004058.0,2017-03-16,ADO1,NASERTIC  ,307.61,0.0,2 AURICULARES INALAMBRICOS C URTASUN Y ERASO URBANISMO
2017004072.0,2017-03-20,ADO1,REVISIONES DE NAVARRA S.A.  ,91.29,0.0,ITV IVECO 190+IVECO 240 SM
2017004073.0,2017-03-17,ADO1,DISNAVAL S.L.  ,179.08,0.0,2 BOTES 4 LT PINTURA FORJA NEGRA MANTENIMIENTO MOBILIARIO URBANO
2017004074.0,2017-03-17,ADO1,GASTEIZ COMPONENTES ELECTRONICOS SLL  ,176.9,0.0,"17 PACK BATERIAS 4,8 V LUZ EMERGENCIAS 0-3 AÑOS SARRIGUREN                                                              "
2017004075.0,2017-03-17,ADO1,MADERPLAY S.L.  ,353.57,0.0,REPOSICION PIEZAS PARQUE IBIRICU
2017004076.0,2017-03-16,ADO1,HISPANOFIL  ,73.81,0.0,20 LAMPARAS GARAJE AYTO
2017004077.0,2017-03-16,ADO1,HISPANOFIL  ,254.34,0.0,2 DETECTORES MOVIMIENTO Y LUZ LED BAÑOS ESC MUSICA
2017004078.0,2017-03-16,ADO1,HISPANOFIL  ,29.04,0.0,1 DETECTOR MOVIMIENTO 360º CP J. LIZARRAGA
2017004079.0,2017-03-16,ADO1,PROYELECTRO  ,102.56,0.0,2 LUCES EMERGENCIA EXTRAPLANA ESC INFANTIL
2017004080.0,2017-03-16,ADO1,PROYECTO LUZ  ,53.65,0.0,4 LAMPARAS+2 TRANSFORMADOR LUZ EMERGENCIA ESC INF SARRIGUREN
2017004081.0,2017-03-20,ADO1,"DINAFAX, S.L.  ",30.6,0.0,2.810 COPIAS BN IMPRESORA PLANTA 1 (FIN 433967) 28/02 A 14/03
2017004082.0,2017-03-16,ADO1,"GESTION DE LA FORMACION Y LA SALUD, S.L.  ",230.82,0.0,1 METRONOMO+1 ELECTRODO DESFIBRILADOR POLIDEPORTIVO
2017004083.0,2017-03-17,ADO1,LA MANDUCA DE GORRAIZ  ,16.51,0.0,ALIMENTOS TALLER COCINA CESTA BASICA
2017004084.0,2017-03-16,ADO1,SEUR  ,152.04,0.0,ENVIO REVISTAS HNAS URIZ UNIVERSIDAD GIRONA
2017004085.0,2017-03-15,ADO1,HERMANOS MARISTAS DE LA ENSEÑANZA  ,600.0,0.0,ALQUILER SALON ACTOS TEATRO
2017004086.0,2017-03-16,ADO1,SANCHEZ LANDIBAR DANIEL Y SANCHEZ RIVEROS DANIEL ,145.2,0.0,DISEÑO MUPIS CICLO TEATRO PARA ADULTOS
2017004087.0,2017-03-16,ADO1,SANCHEZ LANDIBAR DANIEL Y SANCHEZ RIVEROS DANIEL ,121.0,0.0,DISEÑO CARTEL MATRICULALE ESC PUBLICA
2017004088.0,2017-03-17,ADO1,SANCHEZ LANDIBAR DANIEL Y SANCHEZ RIVEROS DANIEL ,157.3,0.0,DISEÑO CARTEL CICLO INFANTIL ITINERANTE
2017004089.0,2017-03-13,ADO1,SANCHEZ CANS CARLOS,847.0,0.0,ESPECTACULO FAMILIAR PROGRAMA INFANTILITINERANTE 12/03
2017004112.0,2017-03-21,ADO1,TRYP MADRID GRAN VIA  ,113.0,0.0,ALOJAMIENTO+DESAYUNO MADRID FIRMA ESCRITURA ALUMBRADO
2017004115.0,2017-03-21,ADO1,ETXEBERRIA GOÑI ALFONSO,147.2,0.0,DIETAS+VIAJE MADRID FIRMA ESCRITURA ALUMBRADO
2017004119.0,2017-03-16,ADO1,ELECTRICIDAD FIJA S.L.  ,9935.21,0.0,1ª PARTE OBRAS CANALIZACION ALUMBRADO ARDANAZ
2017004218.0,2017-03-21,ADO1,PEREZ RUIZ ARANCHA,404.6,0.0,RECURSO DE APELACION ART 73 (267/16) COM. PROPIETARIOS SALIDAS AGUA
